RowNumber,CustomerId,Surname,First Name,Date of Birth,Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Address,Contact Information,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints
21443,bbda1737-ff37-46b4-aeaf-fa3710ab07f2,Ellis,Connie,1978-05-14,Female,Single,4,Food technologist,86895.07,Diploma,"786 Holt Oval Suite 611
Chavezview, KS 18805",+1-797-800-4559x7013,10,Corporate,Email,788,24,18683.42,0,,,236443.77,1,4
50448,11e3fef3-a2ea-4f7e-8aee-d30642b97049,Hodge,Justin,1974-07-15,Female,Married,0,Quarry manager,48190.92,Diploma,"93932 Calvin Road
Jasonview, FM 38393",447.517.5217,5,Retail,Email,373,2,30576.68,0,,,174996.22,5,8
2634,4fd581db-5d34-42af-a5cb-c613d3487c67,Perry,Laura,1980-04-08,Male,Married,0,Exhibition designer,65206.19,Master's,"266 David Loop Suite 028
Lamfort, NE 74998",(632)631-6469,19,Retail,Phone,440,12,18454.75,0,,,135455.62,4,6
41332,82f30872-b878-4158-993a-aab0cc807ebe,Goodwin,Tanya,1972-07-21,Female,Single,4,"Designer, graphic",9627.35,Bachelor's,"USCGC Williams
FPO AE 21332",225.712.5165x75274,12,Retail,Email,467,8,17894.68,0,,,64055.64,2,1
66128,e179efbf-438d-4564-a63c-0357a22b9dfb,Walters,Stephen,1967-05-29,Male,Married,4,Insurance underwriter,10760.95,Diploma,"5655 Russell Union
South Lisahaven, MO 86917",(821)927-5396x08538,25,SME,Phone,328,1,45545.06,0,,,100582.56,3,1
76136,70f35682-519e-4e64-b2b6-1bb4eac26e8a,Harrell,Angela,1961-09-04,Male,Divorced,0,Advertising account executive,89645.0,Bachelor's,"447 Christopher Landing
New Jason, TX 16187",+1-371-890-7773x1712,17,Corporate,Email,455,18,28144.77,0,,,248876.4,3,4
10408,13c80251-8125-402c-8caf-5b8a87e854ae,Hernandez,William,1996-10-06,Male,Single,5,"Chemist, analytical",45503.22,Bachelor's,"167 Isaac Via
East Joseph, WY 79439",(496)282-8186,30,Retail,Email,390,29,12474.46,0,,,91114.18,5,0
33353,bd3643d9-2d07-47b4-bf86-5d73a39cf92b,King,Kathleen,1969-01-26,Female,Divorced,3,Chief of Staff,27365.0,High School,"82885 Collins Track Apt. 039
Vargasport, MI 15494",5796428966,26,Retail,Email,722,11,47584.4,0,,,196667.83,3,8
32788,c72bcf85-67ed-4030-8806-d81c3abc53c8,Mejia,Haley,1982-08-30,Female,Divorced,0,Radio producer,16027.93,Diploma,"USNV Roberts
FPO AE 71745",(883)538-2705x67371,29,SME,Phone,366,5,42788.21,1,Relocation,2024-04-14,20060.0,1,2
110694,89aa5509-a23f-49fe-841f-d58839790783,Baldwin,Angela,1981-02-06,Female,Married,4,Web designer,52921.56,Bachelor's,"676 Hall Lake
Tamarafort, TX 21368",553-754-6322,5,Retail,Phone,507,5,15683.82,0,,,140523.66,1,10
112533,50e6adec-a9e0-4b27-97a4-033a3fc111c4,Fox,William,1981-09-16,Male,Divorced,1,Civil Service administrator,39934.29,Diploma,"73351 Martinez Ville Apt. 087
Pagefort, ND 56319",405.547.9799x818,8,Corporate,Phone,802,2,14828.88,0,,,196621.39,5,7
104157,61a81720-1896-491b-9f84-e7e8903b139d,Murray,Angel,1982-07-25,Male,Married,4,Herpetologist,68727.81,High School,"804 Jonathan Ridges
Huffmanstad, CT 06465",697.539.7635,24,Corporate,Email,732,1,23982.01,0,,,108920.25,5,1
5105,07625e8c-1bc3-4ebf-9fb4-00beb93aed67,Haas,Patrick,1981-10-01,Male,Married,4,"Development worker, community",45896.55,Diploma,"821 Taylor Port
Catherinemouth, SC 72696",375-967-9162,2,Corporate,Phone,384,23,30972.19,1,Relocation,2024-02-21,185.6,2,3
110198,6ba56fee-625c-4418-bf30-af74e1104beb,Lambert,Madeline,2003-09-01,Male,Divorced,2,Investment analyst,95691.4,Bachelor's,"PSC 2575, Box 6839
APO AA 87268",(934)900-8208x3426,7,Corporate,Phone,344,13,33024.05,0,,,84074.21,3,8
86371,605d92fb-9489-4f0f-bcdb-6ef12410b338,Porter,Samantha,1968-09-07,Male,Divorced,1,Building surveyor,42518.76,Diploma,"733 Morris Shoals
Smithfort, NH 37665",(746)443-7446,14,SME,Email,480,18,3932.7,0,,,155207.02,1,7
7880,255a0ba6-dc17-4d9a-912b-7b285e6194fa,Mason,Jason,1973-10-30,Female,Married,2,"Teacher, adult education",7376.21,Master's,"626 Nichole Square Apt. 685
North Michael, MD 92471",(827)817-4009x80850,15,SME,Email,794,21,42931.33,0,,,246816.78,2,1
36001,96eb32da-a886-464a-95ea-fdbac90b394b,White,Alexandra,1950-02-03,Male,Divorced,0,Ergonomist,17369.46,High School,"5727 Deborah Glen Suite 747
Crystalville, WY 96838",(902)792-1390x1384,17,SME,Email,651,5,12416.26,0,,,139984.47,1,4
17290,635027f0-613e-4117-ad51-252a8901d27b,Walter,Kenneth,1964-03-09,Female,Divorced,4,Personnel officer,91231.46,High School,"841 Heather Crossing
Manningbury, MS 84033",(673)988-9522x209,20,Corporate,Phone,429,19,46987.52,0,,,120465.05,3,5
25400,b9f31b32-9845-4be2-8165-472e2c209b68,Ramsey,Sandra,1967-11-16,Female,Single,3,Site engineer,59737.69,Diploma,"96564 Ann Forge
West Jason, CT 43836",626.352.7874x553,22,Retail,Phone,591,25,26922.99,0,,,191366.01,3,3
12457,112b86c6-362c-43ad-8c53-4de05976c65c,Moore,Shannon,1957-11-23,Male,Married,0,Copy,97437.79,Bachelor's,"34653 Pearson Lock Suite 395
Brandonmouth, WA 93845",838.937.8576,30,SME,Email,452,23,3297.09,0,,,143779.83,4,0
99797,8ac989fb-b9cd-4963-8805-a144eb6b3566,Hernandez,Jared,2001-08-22,Female,Married,1,Community development worker,78547.48,Master's,"3333 Eric Square Suite 224
South Jennifer, GA 97690",344-324-5760x68849,30,SME,Phone,658,13,14324.12,0,,,8710.73,4,3
28292,996c69c8-037f-47b0-8eb7-5392f75cd396,Gonzalez,Kurt,1970-07-29,Male,Divorced,2,"Engineer, automotive",69913.11,Diploma,"9517 Michelle Point Suite 794
East Chadburgh, MI 78788",746.828.6671x02061,25,SME,Phone,437,23,25399.89,0,,,239170.21,4,9
11134,e938bcea-7490-4575-98ee-9ed575e095c0,Oconnor,Rachel,1957-05-28,Male,Married,1,Music tutor,76872.89,High School,"30792 Evans Cliffs Suite 328
Lake Sarahshire, NJ 53055",(594)580-7053,28,Retail,Email,671,15,31299.92,1,Account Closure,2024-02-11,24641.96,3,8
112760,7ee720d4-0909-4294-a5ce-3338fccae250,Yang,Erin,1969-10-16,Female,Married,5,Retail buyer,58529.73,Diploma,"2489 Donald Glens Suite 426
North Christopher, AZ 46121",(390)567-0919x4982,13,Corporate,Phone,518,1,35393.69,0,,,223086.47,1,5
31979,0e8b1a79-5da7-4785-b6b0-ead2a543b70c,Jenkins,Crystal,1964-03-21,Male,Single,0,"Therapist, horticultural",36262.52,Master's,"93401 Carol Mews Suite 589
Bartlettberg, MD 75361",319-373-5937,4,Corporate,Email,498,20,8211.67,0,,,236616.18,3,0
72811,7282b46d-111b-4922-b6d3-d83d432bcc39,Daniel,Susan,1950-11-27,Female,Divorced,5,Clinical biochemist,80546.42,Bachelor's,"45068 James Route
East Annamouth, SC 80008",+1-913-863-0548x4230,25,Retail,Phone,396,19,7993.59,0,,,56465.63,5,4
111220,26db65c8-bff4-4a45-b078-e586adb184f7,Ellis,Patrick,1948-10-15,Female,Divorced,0,"Administrator, Civil Service",57835.24,Master's,"633 Tiffany Spring Suite 171
Theresachester, CA 81460",612.735.6382x402,19,SME,Phone,638,18,47978.29,0,,,140279.93,2,5
36388,3eaca25e-8a57-47ae-82d4-819b3ff5d764,Armstrong,Duane,1970-09-05,Male,Divorced,3,Theme park manager,65057.41,Master's,"33772 Joshua Hollow
Hunterstad, WY 38097",+1-819-862-8636,28,Retail,Phone,591,20,35096.5,0,,,95116.84,1,6
52630,d9c37bd8-3cdf-4a21-a96e-e353e597c9ca,Reynolds,Amber,1962-11-29,Male,Divorced,2,"Embryologist, clinical",73986.0,Bachelor's,"67950 Joyce Ports
Lake Kristin, MP 18037",(737)908-6846,28,Corporate,Email,724,27,11112.26,0,,,187770.59,4,10
94563,a392e433-c3c5-431a-be93-cb1acc46a695,Brown,Taylor,1963-05-08,Male,Married,0,"Education officer, community",40473.03,Diploma,"0179 John Oval
East Margaretborough, TX 72962",527.848.2225x1584,25,Corporate,Email,441,3,6593.88,0,,,57500.64,2,3
102279,7e4537bb-c243-4efd-bc6e-11669f417255,Caldwell,Mark,1995-03-18,Male,Married,4,Advertising copywriter,27978.49,High School,"057 Kelly Parkway
South Dylan, MA 71318",782-530-3074x3758,2,Retail,Phone,579,11,38202.27,0,,,141836.76,1,8
45583,1dad9981-f650-4e34-871f-da24077f5fa4,Fitzgerald,James,1950-06-29,Male,Single,4,Theatre director,50035.83,Diploma,"523 Charles Light Apt. 446
Jamesmouth, HI 63018",468-810-7293x5531,30,Retail,Phone,665,18,10019.76,0,,,61867.17,3,9
80445,8856b882-0d36-4ac7-a32c-ab553326d7cf,Roy,Raymond,1984-08-09,Female,Divorced,2,Bonds trader,89721.81,Master's,"924 Joshua Views Apt. 865
East Michaelborough, RI 91911",+1-729-618-6702x2453,23,Retail,Phone,624,19,16150.47,0,,,154169.11,4,10
42006,93ee853d-1db5-4238-b25d-d5da33d27fe8,Heath,Michael,2002-10-18,Female,Divorced,2,Chartered public finance accountant,58866.41,High School,"1353 Stone Harbors Apt. 738
West Gary, MO 86021",+1-629-521-6394x97279,12,Corporate,Email,619,27,41827.12,0,,,88484.65,5,6
78700,e966a55d-e1cb-4c28-bc4c-e9d84d65eb74,Reyes,Martha,1976-07-01,Female,Divorced,3,Physiotherapist,50106.57,Bachelor's,"8409 Paul Lights
Lake Matthew, ND 31816",912-383-6008,11,SME,Email,442,30,37033.49,0,,,134705.22,5,0
40946,0f9e4907-e421-4af9-b764-c7f02cc3b2b6,Reed,Jon,1972-09-09,Female,Single,0,Financial risk analyst,9814.56,High School,"2650 Leon Forges Apt. 285
North Sarafort, DC 64711",966.904.3097x586,8,Retail,Phone,807,30,10175.1,0,,,247891.56,3,0
90079,68b9e9be-e246-410b-873c-ffc5b4a932a4,Andrews,Laura,1995-10-04,Female,Single,2,Petroleum engineer,57896.8,Bachelor's,"06347 Troy Course
South Brianaport, OK 81448",+1-865-728-8233x70848,26,Corporate,Email,585,2,24997.05,0,,,196325.09,4,9
23468,11adee66-ecf7-42c1-9a56-d3adf0a3fa98,Vasquez,Christopher,1972-11-02,Female,Single,4,Financial manager,36489.23,Bachelor's,"4017 Karen Club Apt. 184
Justinbury, MH 51362",001-940-803-0573x83278,26,Retail,Phone,512,20,35004.6,1,Relocation,2024-06-24,9219.62,1,0
37812,e66db3e7-585f-430d-8176-1110d1ade514,Ochoa,Beth,1995-03-16,Female,Divorced,1,Trading standards officer,93504.88,Master's,"PSC 1948, Box 8122
APO AP 36641",001-692-444-2659x56200,22,SME,Phone,767,6,22961.4,0,,,100092.77,3,1
67920,a90b85c1-5d33-4b5b-a5b3-8c9bfbe273d5,Monroe,Lisa,1969-01-12,Male,Divorced,5,Hospital pharmacist,37168.03,Diploma,"5650 Connor Hills
East Davidfurt, WI 90644",503.759.3308,18,Corporate,Phone,643,1,37998.67,0,,,188007.13,5,8
8704,e2cf1fdc-06dd-4668-93c8-606971ad7e9d,Hammond,Laura,1995-12-12,Male,Married,0,Computer games developer,94364.44,High School,"9883 Anthony Harbors
Jillstad, NH 13622",(780)410-1829,12,Corporate,Email,782,25,40160.59,0,,,45554.84,4,1
86348,401482fa-2050-49b0-8195-d3920e4245e7,Johnson,Virginia,1976-10-21,Male,Single,0,"Clinical scientist, histocompatibility and immunogenetics",81454.65,Bachelor's,"930 James Track
Halefort, TX 77735",001-847-370-5120x3757,7,Corporate,Email,665,7,10121.75,0,,,91294.89,4,6
73858,29322872-1d11-439c-aa5f-03675ab6b54b,Collins,Alexander,1979-10-10,Male,Single,4,Writer,57953.14,High School,"56998 Miller Cliffs Apt. 350
Martinezstad, NV 17616",6466411045,24,Retail,Phone,369,1,16876.28,0,,,236469.68,1,6
68878,18dddefe-a1cb-4632-b277-993ff090ef45,Moore,Kimberly,1980-05-15,Female,Married,5,Health and safety inspector,43562.12,Master's,"950 Fox Manors
Lake James, NH 47843",447.468.8391x529,23,SME,Phone,318,16,37499.91,0,,,171641.48,4,6
28242,76e85a33-de43-4d00-973d-e97080aa3948,Rice,Walter,2001-01-28,Female,Divorced,3,"Nurse, adult",64669.77,Bachelor's,"929 Howell Knolls Suite 870
Lake Cynthiaville, PA 45470",001-392-205-2739x381,7,SME,Email,702,27,21755.05,0,,,119537.94,5,3
38975,9bd71134-f99c-40d9-b979-3766c6b2003f,Clark,Austin,1949-11-07,Male,Single,3,Speech and language therapist,74587.98,High School,"7858 Martinez Walk Suite 764
Port Lisahaven, ME 92670",574-800-2062x4090,18,Retail,Email,670,9,2867.55,0,,,154367.59,4,7
25948,028ae9c4-15c5-48c4-9d79-7bc0508d29e4,Villa,Brian,1977-09-02,Female,Divorced,1,Politician's assistant,78133.84,Master's,"000 April Way
Lake Dana, HI 03952",001-259-263-2154x6155,13,Retail,Email,467,9,48382.39,1,Service Issues,2024-06-22,11345.24,5,5
37615,7b30d292-a064-4780-8260-051a83f6dd9f,Caldwell,Christopher,1965-10-10,Male,Single,4,Charity fundraiser,37778.75,Master's,"758 Amanda Club
Rodriguezshire, NJ 12188",(579)546-3246x52752,2,Corporate,Email,472,19,47801.97,0,,,59175.64,5,2
38848,773b32b3-7540-4d8b-a30e-88c8801759c6,Frazier,Virginia,1991-02-05,Male,Single,2,Sports administrator,19387.21,Master's,"5795 Flores Squares Suite 509
Maryberg, MD 71550",+1-809-505-5385x72476,6,Retail,Phone,312,13,23390.32,0,,,169166.5,5,6
79631,bc6376ef-c32b-409a-8b4d-0f9381c8de4a,Thomas,Mary,1963-02-28,Female,Divorced,2,Publishing rights manager,89169.84,Bachelor's,"628 Lewis Knolls
Alvarezport, OK 60983",855-758-1035x03027,17,Retail,Email,374,9,15549.94,0,,,178881.05,1,6
109950,93cf5a2b-4b00-4f1d-97d8-b34f1895574a,Smith,Andrew,2001-02-09,Male,Divorced,4,Environmental consultant,79634.91,High School,"349 Rhodes Shoals Apt. 652
West Juliemouth, DE 21677",423-638-8674,27,SME,Email,395,20,7760.74,0,,,36876.94,4,2
43757,0c2cdcac-8cbe-40cb-89f7-f5c81f828775,King,Matthew,1964-11-17,Male,Single,2,Insurance underwriter,6378.2,High School,"9134 Gonzalez Forks Suite 333
East David, CA 06061",958-584-1979x979,20,Corporate,Phone,500,19,15105.43,0,,,21293.32,5,4
106783,3c2e1467-3d6c-4f7d-8803-6c91b0de75b2,Pierce,April,2006-01-28,Male,Single,5,Quantity surveyor,65213.68,High School,"80598 Jones Shoals Apt. 214
Port Leah, IA 27921",001-417-701-9228x66466,25,Corporate,Email,765,4,32378.38,0,,,134812.17,3,1
87963,50c5a88b-d5bd-4d4e-952a-5b491be6bf99,Ayala,Misty,1968-07-01,Male,Single,2,"Horticulturist, amenity",66765.35,Diploma,"162 Andrew Locks
Nancyton, ND 32534",673-906-4736,1,Corporate,Email,542,24,7677.35,0,,,207501.29,3,2
28534,a552c2f1-4fa1-4a23-9a7e-03445194452c,Wheeler,Candace,1980-02-19,Male,Married,2,"Scientist, water quality",7286.34,Diploma,"2076 Gutierrez Street Apt. 109
South Elizabeth, CA 58532",001-214-912-6939,9,SME,Email,308,20,7830.63,0,,,209710.96,3,7
16208,628c2203-a55d-44b6-88f0-d059dd6840e9,Cook,Rebecca,1953-07-15,Female,Single,3,IT technical support officer,87454.54,Diploma,"60593 Smith Squares Apt. 722
East Michael, VA 38451",+1-904-785-3605x97350,21,Corporate,Email,815,14,41547.65,0,,,110424.34,3,1
36658,9e24c18a-55c2-475a-8b39-305b0a905671,Mcconnell,Kristi,1994-03-07,Female,Divorced,0,Podiatrist,62820.93,Diploma,"18140 Kristin Stravenue
Brownberg, KY 23553",(313)688-0504x004,19,SME,Email,327,16,28505.59,0,,,64341.47,3,2
32775,fa5f107e-2e07-4aad-a1f1-cb3c7a0ebf54,Kent,Chris,1966-08-03,Male,Divorced,2,Operational investment banker,85819.68,Master's,"USNS Cruz
FPO AA 44666",627.570.0903x67334,5,SME,Phone,408,26,42207.5,0,,,213991.05,3,2
59375,70c673e9-c990-4ab6-8961-caa93cbad419,Jackson,Robert,1972-07-27,Male,Married,3,Software engineer,33228.16,Bachelor's,"91081 Monica Freeway
Johnsonstad, GA 27582",(225)557-1640,7,SME,Phone,478,14,33762.45,0,,,143967.2,4,2
49565,df7b0e04-fef0-4354-acf3-7b4dfa8bcd82,Jackson,Daniel,1950-02-11,Female,Married,3,"Engineer, site",31643.07,Master's,"Unit 9210 Box 1584
DPO AP 15018",499-492-0778x810,30,Retail,Phone,604,8,10769.9,0,,,51668.8,2,5
37848,91da325d-54ea-4741-9f7b-4ddc0bf52f49,Moore,Christopher,1984-12-15,Female,Married,3,Marketing executive,8793.46,Bachelor's,"913 Ray Plains
Thomasville, FL 77964",865.462.9204x37717,8,Corporate,Email,466,30,16469.63,0,,,167935.03,3,6
80581,8b9cc8f4-124e-4753-a311-68e4816068f1,Garcia,Jorge,1981-04-22,Female,Divorced,0,Logistics and distribution manager,6078.26,Master's,"158 Michelle Pine
Thomasside, LA 87666",226-608-8155,6,Retail,Phone,603,5,25272.94,0,,,112931.13,2,2
7696,832e9721-849e-4f98-aa5e-abb05fbbf975,Thompson,Kristy,1994-06-22,Male,Married,4,Engineering geologist,21717.99,Master's,"283 Ferguson Alley Suite 688
Westland, NJ 08455",(984)841-2246x6265,7,SME,Email,303,26,43174.05,0,,,159059.63,2,8
61242,4f32c2d3-a871-4043-9894-dc80030e8691,Molina,Janice,2005-06-21,Female,Divorced,2,Technical brewer,26285.33,Bachelor's,"37377 Pamela Extensions Apt. 155
Michaelberg, IL 01830",(651)625-1918,15,Corporate,Phone,560,19,43062.69,0,,,158036.8,1,0
56381,29d45c46-a285-4fc1-a8f8-918473ec08a6,Parker,Faith,1953-09-09,Male,Married,2,Chartered loss adjuster,44669.58,Bachelor's,"150 Joseph Summit Apt. 060
Stephanieview, MT 73697",7593467307,26,Retail,Phone,396,5,32819.75,1,Service Issues,2024-07-25,6130.39,1,2
71856,0f17560d-6547-42c0-bc84-64e6338824c8,Rodriguez,Virginia,1975-03-16,Female,Single,5,Ambulance person,63239.42,High School,"505 Kimberly Streets
Donnabury, VA 16626",+1-220-549-3884,11,Corporate,Email,605,23,7587.48,0,,,249105.68,4,0
66971,fd5cd34f-ad0c-4dee-ac43-5202fa086147,Berry,Jason,1970-10-27,Female,Single,4,Copy,14371.12,Diploma,"3383 Katherine Street Apt. 080
New Bradleytown, WA 10094",460.566.8077x76605,12,Corporate,Email,349,2,41608.95,0,,,133607.42,5,2
57750,ae41e30d-7531-4ee6-9a4d-8039a689ae84,Spencer,Sophia,1998-06-18,Male,Divorced,5,Research scientist (medical),17806.22,Diploma,"7843 John Squares Apt. 452
Shahland, ND 33209",577.850.6227,11,Corporate,Phone,310,30,21748.02,0,,,201350.29,4,9
46657,85f40471-6874-4e39-a37c-d62c7bcf2765,Barker,Julia,1956-03-14,Male,Divorced,2,Intelligence analyst,43743.1,Bachelor's,"1203 Amy Spur
Sarahberg, PA 29466",803-766-2956x911,29,Corporate,Email,714,3,46463.81,0,,,28729.27,2,0
88927,137de698-0c7b-44e2-b79a-5e61ccfb47f6,Noble,Kenneth,1950-09-02,Female,Married,3,"Therapist, occupational",90997.9,Master's,"59989 Thomas Trail Suite 011
Port Mark, ME 66580",230.770.8952,12,Corporate,Email,450,16,37587.49,0,,,246619.46,5,9
106563,4046412d-523f-4ff4-abc6-cd17559811a3,Davis,Sharon,2005-09-06,Female,Single,1,"Civil engineer, contracting",52654.32,Master's,"75811 Wilson Hills
Davischester, ND 43499",202.631.5532x557,21,Retail,Phone,690,22,7453.85,1,Account Closure,2024-02-15,31157.09,2,7
80850,947fadba-f79c-4b59-8857-587b14382cdc,Gonzalez,Tricia,1953-08-03,Female,Married,2,Medical secretary,89806.04,High School,"706 Joan Shoal Apt. 172
Port Tiffanyfort, WY 80233",001-670-670-2949x2382,18,SME,Email,684,18,19059.32,0,,,53463.23,4,3
50780,be05069e-aa75-436c-8b7e-b127e3116083,Chan,Cynthia,1988-07-29,Male,Single,5,Dentist,35000.27,Diploma,"60282 Floyd Ways Apt. 614
North Audrey, WA 80148",+1-226-400-9225x2534,2,Corporate,Email,566,16,28157.08,0,,,91995.31,3,7
51812,887acf6b-f8bd-4eb0-83f0-e88920a6cd25,Lewis,Tanya,1966-12-06,Male,Married,4,Academic librarian,49026.54,Bachelor's,"PSC 4431, Box 6782
APO AA 84453",5947739902,10,Corporate,Phone,468,23,1862.33,0,,,124165.52,2,9
10027,d1df4918-6960-456f-b86a-3e4c865e1be8,Brown,Amanda,1996-12-07,Male,Divorced,2,Civil Service fast streamer,28529.95,Diploma,"7562 Munoz Island Suite 656
Lake Marcusview, CT 18085",001-969-661-6005,28,SME,Email,603,11,49980.88,0,,,160927.69,5,2
26895,e7177c54-e8b9-4d6a-8a0f-fbe4d5d9a46c,Mccarty,Richard,1962-08-12,Female,Married,0,"Presenter, broadcasting",52198.96,Diploma,"3422 Carter Extension Suite 518
Heathborough, MS 67241",363-611-8158x7903,6,Corporate,Phone,421,12,5852.61,0,,,197767.4,1,3
45519,2eeb3d93-2fe3-49e0-99f9-1d07edec59b9,Thomas,Jesse,1987-03-21,Male,Married,2,Video editor,71990.17,Bachelor's,"55610 Hart Terrace
New Monicabury, NE 02399",(691)967-8253x4489,20,Corporate,Phone,511,11,14155.59,1,Relocation,2024-02-16,34952.97,2,8
89097,9f26edd3-6cda-4e4f-8cf6-3eeb0c061cf9,Gonzalez,Megan,1962-07-25,Female,Divorced,0,Lexicographer,48345.74,Bachelor's,"692 Todd Mountains
Jasonshire, NY 32671",701-750-7269x181,26,SME,Phone,425,17,47799.34,0,,,199108.46,1,5
60296,7044156f-e426-4c86-825a-3283f21572ab,Oneill,Kari,2003-11-27,Male,Divorced,5,"Surveyor, commercial/residential",87736.72,High School,"3434 Lloyd Lodge Apt. 724
Mckayview, AR 18199",699-836-0135x5930,5,Retail,Email,350,7,47290.38,0,,,104403.69,4,9
99016,8cee9988-4b1f-4aa5-8711-64943b85e22e,Snyder,Juan,1999-12-13,Female,Single,2,"Psychologist, clinical",88261.58,Bachelor's,"457 Lisa Grove Apt. 576
South Eric, MN 58828",7248802812,17,Retail,Phone,829,26,19111.14,0,,,8700.2,5,0
94608,837e8a28-6c86-4986-a181-e8a850ba276c,Diaz,Kathleen,1989-05-15,Female,Single,3,Immigration officer,77335.04,Diploma,"77957 Samuel Ferry
South Kristi, ID 43330",(478)527-3498x5460,5,Corporate,Email,308,9,29479.66,1,Service Issues,2024-05-12,54344.81,4,8
72099,5b918707-963b-476c-81fb-437e6b9817f7,Peterson,Jesse,1975-06-04,Female,Divorced,3,"Nurse, learning disability",80776.61,Diploma,"9339 Judith Fields Suite 989
Norrisside, FL 06868",001-240-862-3366x99641,2,SME,Email,554,6,28459.0,0,,,19019.95,4,3
8685,0c379174-4dd3-4132-9a0e-ce08d7f7a6a7,Morgan,Preston,1976-01-17,Female,Single,2,"Surveyor, building",45405.08,Master's,"5019 Kelly Estate
North Rodney, NH 88367",+1-310-603-0093x152,5,Retail,Phone,351,22,35476.72,0,,,162020.13,5,0
32270,8965a7c5-029f-441a-9140-38feeba717cf,Branch,Evan,1954-03-22,Female,Married,0,Broadcast journalist,49673.06,High School,"38096 Hannah Neck Apt. 778
South Robert, WV 57743",816-491-8420,23,SME,Email,786,1,7251.54,0,,,214965.65,1,6
64779,73981ea1-eb6a-455f-88a5-9d25c44ddb09,Summers,Mark,1992-07-20,Female,Single,0,Actor,95444.58,Diploma,"PSC 6064, Box 4924
APO AA 37251",001-467-393-5937x77754,22,Retail,Phone,407,20,28762.37,0,,,191827.43,2,7
83591,6e336f01-7f70-4cfe-ac69-7105145046e0,Stevenson,Patrick,1981-04-11,Male,Single,0,Medical sales representative,66389.54,Bachelor's,"350 Lee Corner Suite 923
Brendaside, MA 35932",(520)318-5712x849,11,Retail,Email,551,8,37838.25,0,,,211453.22,1,6
61755,acce7ae8-f568-4a00-9e7f-bcb85bae4a2b,Shaw,Fred,1994-09-03,Female,Single,0,Community development worker,20063.15,Diploma,"5362 Nichols Port Suite 264
Waltersfurt, IL 65736",+1-468-782-5435x2025,20,SME,Email,367,27,12160.35,0,,,247074.6,5,2
72165,438fba05-37f8-45f8-a008-80a24b086cec,Booth,Gary,2004-11-22,Male,Divorced,0,Biomedical scientist,26208.59,High School,"120 Timothy Mews Suite 143
New Robinview, PW 71451",331.245.8866x136,4,Corporate,Phone,833,12,11424.41,0,,,187426.87,1,9
74753,7562d2d3-ce61-4236-844c-da720cb55a56,Bennett,Ronald,2005-11-10,Male,Divorced,5,Water quality scientist,90229.53,Bachelor's,"79938 Lopez Gardens Apt. 778
South Randall, FL 31420",(851)735-9215,26,Corporate,Phone,459,15,22195.98,0,,,76195.32,4,10
14785,fdfe2b11-354a-4658-97ff-3a07edd08b0a,Davis,Kathleen,2001-07-25,Male,Single,1,"Administrator, local government",69022.4,High School,"268 Mcdonald Lake Apt. 688
North Bryan, NJ 73796",(964)727-5725x48470,19,Corporate,Phone,360,8,30832.45,1,Service Issues,2024-06-21,19828.6,2,7
73473,fd4a15a7-30d9-4870-9ae6-d01e118bd757,Russell,Samuel,1948-11-26,Male,Single,1,Physiotherapist,80989.23,Diploma,"PSC 7048, Box 6000
APO AE 58192",(772)973-2706x590,6,Retail,Email,574,17,24264.63,1,Better Offers Elsewhere,2024-03-04,17195.57,2,9
70941,5489ff97-3bce-4b6b-911e-1cbdcbd97956,Fernandez,Steven,2003-01-05,Male,Divorced,3,Acupuncturist,51544.41,Bachelor's,"9460 Gaines Canyon Suite 604
Gonzalezchester, FM 45833",+1-651-316-2255,16,SME,Email,517,10,20557.42,0,,,88954.61,1,4
57898,8f5bac23-8c54-4085-9d35-39f1a8f0c282,Kelly,Nancy,1989-01-24,Female,Divorced,3,"Teacher, primary school",24599.6,Master's,"9559 Corey Roads
South Trevorview, TN 59574",799-758-2886x85851,30,Corporate,Email,530,11,39306.47,0,,,190565.07,3,1
101175,af281f2f-61d6-4cea-9f23-d3484f973ee8,Small,Rebekah,2000-01-04,Female,Married,2,Fisheries officer,33808.99,Bachelor's,"6215 Teresa Harbors
Suzanneborough, AK 46727",+1-708-712-4320x6114,4,SME,Email,507,14,47279.7,1,Better Offers Elsewhere,2024-03-09,30206.76,3,6
37652,2ea16862-7495-487e-86a3-f32fa9b093d4,Ford,Michael,1954-10-08,Male,Married,0,Insurance broker,67897.12,Bachelor's,"719 Erin Roads
Andersonstad, CT 72795",730.274.0489x366,5,Retail,Email,471,10,20738.09,0,,,181560.41,4,5
79308,ddae3e3d-d7ba-4eb2-bb22-c6ab5232cf20,Rice,Thomas,1981-05-26,Male,Married,0,"Lecturer, higher education",10307.75,Master's,"66854 Wilcox Stream Suite 740
Port Lisa, AK 80577",(950)451-0373,13,Corporate,Phone,716,24,44771.72,0,,,54691.53,4,8
110131,bd085601-cf19-4a85-ba5d-7621175415e5,Shea,Jonathan,2006-01-14,Female,Married,0,Air broker,52355.93,High School,"13751 King Flat Suite 918
South Victoria, MH 28499",4644251713,24,SME,Phone,316,16,5912.89,0,,,93207.45,5,10
